player_id,league
blatcan01,NBA
blatcan01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
blaylmo01,NBA
bledser01,NBA
bledser01,NBA
bledser01,NBA
bledser01,NBA
bledser01,NBA
bledser01,NBA
bledser01,NBA
bledser01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounco01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
blounma01,NBA
bobbito01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
boganke01,NBA
bogdabo01,NBA
bogdabo02,NBA
bogdabo02,NBA
bogdabo02,NBA
bogdabo02,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
boguemu01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bogutan01,NBA
bohanet01,NBA
bohanet01,NBA
bolma01,NBA
bolma01,NBA
bolma01,NBA
bolma01,NBA
bolma01,NBA
bolma01,NBA
bolma01,NBA
bolma01,NBA
bondwa01,NBA
bondwa01,NBA
bondwa01,NBA
bondwa01,NBA
bonnean01,NBA
bonnean01,NBA
bonnean01,NBA
bonnean01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bonnema01,NBA
bookede01,NBA
bookede01,NBA
bookede01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
booketr01,NBA
boonejo01,NBA
boonejo01,NBA
boonejo01,NBA
boonejo01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothca01,NBA
boothke01,NBA
boothke01,NBA
boothke01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
boozeca01,NBA
borchcu01,NBA
borchcu01,NBA
borchcu01,NBA
borchcu01,NBA
borrela01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
boshch01,NBA
bosweto01,NBA
boumtru01,NBA
boumtru01,NBA
boumtru01,NBA
bowdlca01,NBA
bowdlca01,NBA
bowdlca01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenbr01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowenry01,NBA
bowiean01,NBA
bowiean01,NBA
bowiean01,NBA
bowiean01,NBA
bowiesa01,NBA
bowiesa01,NBA
bowiesa01,NBA
bowiesa01,NBA
bowiesa01,NBA
bowiesa01,NBA
bowiesa01,NBA
